40.4247721,-86.9098538
40.4245914,-86.9098565
40.4245781,-86.9099329
40.4246302,-86.910122
40.4246731,-86.9103433
40.4249171,-86.9103728
40.4253622,-86.9103634
40.4259074,-86.9103581
40.4262422,-86.9103527
40.4268446,-86.91035
40.4273305,-86.9103661
40.4279696,-86.9103768
40.428578,-86.9110554
40.4291824,-86.9117099
40.4297643,-86.9123536
40.4298806,-86.9121149
